photon_energy,axion_mass,flux
7.383783783783782972e+00,0.000000000000000000e+00,1.750150415906889023e+00
7.402702702702701920e+00,0.000000000000000000e+00,1.733649741349772455e+00
7.421621621621620868e+00,0.000000000000000000e+00,1.717277862133753441e+00
7.440540540540539816e+00,0.000000000000000000e+00,1.701034216413139344e+00
7.459459459459458763e+00,0.000000000000000000e+00,1.684918236421786952e+00
7.478378378378377711e+00,0.000000000000000000e+00,1.668929348682439695e+00
7.497297297297296659e+00,0.000000000000000000e+00,1.653066974212573870e+00
7.516216216216215606e+00,0.000000000000000000e+00,1.637330528726787415e+00
7.535135135135134554e+00,0.000000000000000000e+00,1.621719422835746771e+00
7.554054054054053502e+00,0.000000000000000000e+00,1.606233062241746445e+00
7.572972972972972450e+00,0.000000000000000000e+00,1.590870847930917487e+00
7.591891891891891397e+00,0.000000000000000000e+00,1.575632176362108394e+00
7.610810810810810345e+00,0.000000000000000000e+00,1.560516439652486653e+00
7.629729729729729293e+00,0.000000000000000000e+00,1.545523025759891089e+00
7.648648648648648241e+00,0.000000000000000000e+00,1.530651318661970572e+00
7.667567567567567188e+00,0.000000000000000000e+00,1.515900698532149260e+00
7.686486486486486136e+00,0.000000000000000000e+00,1.501270541912455014e+00
7.705405405405404196e+00,0.000000000000000000e+00,1.486760221883232980e+00
7.724324324324324031e+00,0.000000000000000000e+00,1.472369108229802714e+00
7.743243243243242979e+00,0.000000000000000000e+00,1.458096567606070648e+00
7.762162162162161927e+00,0.000000000000000000e+00,1.443941963695159814e+00
7.781081081081080875e+00,0.000000000000000000e+00,1.429904657367059295e+00
7.799999999999999822e+00,0.000000000000000000e+00,1.415984006833365560e+00
7.818918918918917882e+00,0.000000000000000000e+00,1.402179367799114118e+00
7.837837837837837718e+00,0.000000000000000000e+00,1.388490093611766341e+00
7.856756756756755777e+00,0.000000000000000000e+00,1.374915535407374545e+00
7.875675675675675613e+00,0.000000000000000000e+00,1.361455042253947534e+00
7.894594594594593673e+00,0.000000000000000000e+00,1.348107961292077661e+00
7.913513513513511732e+00,0.000000000000000000e+00,1.334873637872841412e+00
7.932432432432431568e+00,0.000000000000000000e+00,1.321751415693014575e+00
7.951351351351349628e+00,0.000000000000000000e+00,1.308740636927641976e+00
7.970270270270269464e+00,0.000000000000000000e+00,1.295840642359987083e+00
7.989189189189187523e+00,0.000000000000000000e+00,1.283050771508897903e+00
8.008108108108107359e+00,0.000000000000000000e+00,1.270370362753626914e+00
8.027027027027024531e+00,0.000000000000000000e+00,1.257798753456127683e+00
8.045945945945945255e+00,0.000000000000000000e+00,1.245335280080874352e+00
8.064864864864862426e+00,0.000000000000000000e+00,1.232979278312230420e+00
8.083783783783783150e+00,0.000000000000000000e+00,1.220730083169387248e+00
8.102702702702702098e+00,0.000000000000000000e+00,1.208587029118941114e+00
8.121621621621621046e+00,0.000000000000000000e+00,1.196549450185085517e+00
8.140540540540539993e+00,0.000000000000000000e+00,1.184616680057508420e+00
8.159459459459458941e+00,0.000000000000000000e+00,1.172788052196983122e+00
8.178378378378377889e+00,0.000000000000000000e+00,1.161062899938707815e+00
8.197297297297295060e+00,0.000000000000000000e+00,1.149440556593413820e+00
8.216216216216215784e+00,0.000000000000000000e+00,1.137920355546277573e+00
8.235135135135132955e+00,0.000000000000000000e+00,1.126501630353673677e+00
8.254054054054053680e+00,0.000000000000000000e+00,1.115183714837776119e+00
8.272972972972970851e+00,0.000000000000000000e+00,1.103965943179077813e+00
8.291891891891891575e+00,0.000000000000000000e+00,1.092847650006809834e+00
8.310810810810808746e+00,0.000000000000000000e+00,1.081828170487338703e+00
8.329729729729729470e+00,0.000000000000000000e+00,1.070906840410525307e+00
8.348648648648646642e+00,0.000000000000000000e+00,1.060082996274120948e+00
8.367567567567567366e+00,0.000000000000000000e+00,1.049355975366182081e+00
8.386486486486484537e+00,0.000000000000000000e+00,1.038725115845578806e+00
8.405405405405405261e+00,0.000000000000000000e+00,1.028189756820579337e+00
8.424324324324322433e+00,0.000000000000000000e+00,1.017749238425586844e+00
8.443243243243243157e+00,0.000000000000000000e+00,1.007402901896011338e+00
8.462162162162160328e+00,0.000000000000000000e+00,9.971500896413395543e-01
8.481081081081081052e+00,0.000000000000000000e+00,9.869901453164059424e-01
8.499999999999998224e+00,0.000000000000000000e+00,9.769224138909133881e-01
8.518918918918917171e+00,0.000000000000000000e+00,9.669462417172002278e-01
8.537837837837836119e+00,0.000000000000000000e+00,9.570609765963223881e-01
8.556756756756755067e+00,0.000000000000000000e+00,9.472659678424377727e-01
8.575675675675674015e+00,0.000000000000000000e+00,9.375605663455367500e-01
8.594594594594592962e+00,0.000000000000000000e+00,9.279441246325514925e-01
8.613513513513511910e+00,0.000000000000000000e+00,9.184159969268509416e-01
8.632432432432430858e+00,0.000000000000000000e+00,9.089755392061639183e-01
8.651351351351349805e+00,0.000000000000000000e+00,8.996221092589455903e-01
8.670270270270268753e+00,0.000000000000000000e+00,8.903550667392177154e-01
8.689189189189187701e+00,0.000000000000000000e+00,8.811737732199002027e-01
8.708108108108106649e+00,0.000000000000000000e+00,8.720775922446697415e-01
8.727027027027025596e+00,0.000000000000000000e+00,8.630658893783513808e-01
8.745945945945944544e+00,0.000000000000000000e+00,8.541380322558955740e-01
8.764864864864863492e+00,0.000000000000000000e+00,8.452933906299275879e-01
8.783783783783782440e+00,0.000000000000000000e+00,8.365313364169270072e-01
8.802702702702701387e+00,0.000000000000000000e+00,8.278512437420311176e-01
8.821621621621620335e+00,0.000000000000000000e+00,8.192524889825159029e-01
8.840540540540537506e+00,0.000000000000000000e+00,8.107344508099435521e-01
8.859459459459458230e+00,0.000000000000000000e+00,8.022965102310255503e-01
8.878378378378377178e+00,0.000000000000000000e+00,7.939380506272085691e-01
8.897297297297296126e+00,0.000000000000000000e+00,7.856584577930123547e-01
8.916216216216215074e+00,0.000000000000000000e+00,7.774571199731360460e-01
8.935135135135134021e+00,0.000000000000000000e+00,7.693334278983544605e-01
8.954054054054052969e+00,0.000000000000000000e+00,7.612867748202353235e-01
8.972972972972971917e+00,0.000000000000000000e+00,7.533165565446757750e-01
8.991891891891890864e+00,0.000000000000000000e+00,7.454221714643086694e-01
9.010810810810809812e+00,0.000000000000000000e+00,7.376030205897722292e-01
9.029729729729728760e+00,0.000000000000000000e+00,7.298585075798774691e-01
9.048648648648647708e+00,0.000000000000000000e+00,7.221880387706856030e-01
9.067567567567566655e+00,0.000000000000000000e+00,7.145910232035304066e-01
9.086486486486485603e+00,0.000000000000000000e+00,7.070668726519768743e-01
9.105405405405404551e+00,0.000000000000000000e+00,6.996150016477646894e-01
9.124324324324323499e+00,0.000000000000000000e+00,6.922348275057341738e-01
9.143243243243242446e+00,0.000000000000000000e+00,6.849257703477658055e-01
9.162162162162159618e+00,0.000000000000000000e+00,6.776872531257437382e-01
9.181081081081080342e+00,0.000000000000000000e+00,6.705187016435668612e-01
9.199999999999997513e+00,0.000000000000000000e+00,6.634195445782224976e-01
9.218918918918918237e+00,0.000000000000000000e+00,6.563892134999379513e-01
9.237837837837835409e+00,0.000000000000000000e+00,6.494271428914351052e-01
9.256756756756756133e+00,0.000000000000000000e+00,6.425327701662947311e-01
9.275675675675673304e+00,0.000000000000000000e+00,6.357055356864589335e-01
9.294594594594594028e+00,0.000000000000000000e+00,6.289448827788736152e-01
9.313513513513511199e+00,0.000000000000000000e+00,6.222502577513076005e-01
9.332432432432431924e+00,0.000000000000000000e+00,6.156211099073403137e-01
9.351351351351349095e+00,0.000000000000000000e+00,6.090568915605598654e-01
9.370270270270269819e+00,0.000000000000000000e+00,6.025570580479626681e-01
9.389189189189186990e+00,0.000000000000000000e+00,5.961210677425913262e-01
9.408108108108107714e+00,0.000000000000000000e+00,5.897483820654074727e-01
9.427027027027024886e+00,0.000000000000000000e+00,5.834384654964331895e-01
9.445945945945945610e+00,0.000000000000000000e+00,5.771907855851606817e-01
9.464864864864862781e+00,0.000000000000000000e+00,5.710048129602519618e-01
9.483783783783781729e+00,0.000000000000000000e+00,5.648800213385418711e-01
9.502702702702700677e+00,0.000000000000000000e+00,5.588158875333597564e-01
9.521621621621619624e+00,0.000000000000000000e+00,5.528118914621862334e-01
9.540540540540538572e+00,0.000000000000000000e+00,5.468675161536457052e-01
9.559459459459457520e+00,0.000000000000000000e+00,5.409822477538699381e-01
9.578378378378376468e+00,0.000000000000000000e+00,5.351555755322254804e-01
9.597297297297295415e+00,0.000000000000000000e+00,5.293869918864364532e-01
9.616216216216214363e+00,0.000000000000000000e+00,5.236759923470961642e-01
9.635135135135133311e+00,0.000000000000000000e+00,5.180220755816009603e-01
9.654054054054054035e+00,0.000000000000000000e+00,5.124247433975001043e-01
9.672972972972971206e+00,0.000000000000000000e+00,5.068835007452933139e-01
9.691891891891891930e+00,0.000000000000000000e+00,5.013978557206677511e-01
9.710810810810809102e+00,0.000000000000000000e+00,4.959673195662051559e-01
9.729729729729729826e+00,0.000000000000000000e+00,4.905914066725573508e-01
9.748648648648646997e+00,0.000000000000000000e+00,4.852696345791154275e-01
9.767567567567567721e+00,0.000000000000000000e+00,4.800015239741632911e-01
9.786486486486484893e+00,0.000000000000000000e+00,4.747865986945574712e-01
9.805405405405403840e+00,0.000000000000000000e+00,4.696243857249091658e-01
9.824324324324322788e+00,0.000000000000000000e+00,4.645144151963118695e-01
9.843243243243241736e+00,0.000000000000000000e+00,4.594562203846053738e-01
9.862162162162160683e+00,0.000000000000000000e+00,4.544493377081903485e-01
9.881081081081079631e+00,0.000000000000000000e+00,4.494933067254117121e-01
9.899999999999998579e+00,0.000000000000000000e+00,4.445876701315117363e-01
9.918918918918917527e+00,0.000000000000000000e+00,4.397319737551719232e-01
9.937837837837836474e+00,0.000000000000000000e+00,4.349257665546411578e-01
9.956756756756755422e+00,0.000000000000000000e+00,4.301686006134817775e-01
9.975675675675674370e+00,0.000000000000000000e+00,4.254600311359126863e-01
9.994594594594593318e+00,0.000000000000000000e+00,4.207996164417905915e-01
1.001351351351351227e+01,0.000000000000000000e+00,4.161869179612150971e-01
1.003243243243243121e+01,0.000000000000000000e+00,4.116215002287830216e-01
1.005135135135135016e+01,0.000000000000000000e+00,4.071029308774872235e-01
1.007027027027026911e+01,0.000000000000000000e+00,4.026307806322817484e-01
1.008918918918918806e+01,0.000000000000000000e+00,3.982046233033130767e-01
1.010810810810810700e+01,0.000000000000000000e+00,3.938240357788326818e-01
1.012702702702702418e+01,0.000000000000000000e+00,3.894885980177905105e-01
1.014594594594594490e+01,0.000000000000000000e+00,3.851978930421295910e-01
1.016486486486486207e+01,0.000000000000000000e+00,3.809515069287819911e-01
1.018378378378378279e+01,0.000000000000000000e+00,3.767490288013732869e-01
1.020270270270269997e+01,0.000000000000000000e+00,3.725900508216509199e-01
1.022162162162162069e+01,0.000000000000000000e+00,3.684741681806369962e-01
1.024054054054053786e+01,0.000000000000000000e+00,3.644009790895177403e-01
1.025945945945945859e+01,0.000000000000000000e+00,3.603700847702729360e-01
1.027837837837837576e+01,0.000000000000000000e+00,3.563810894460592293e-01
1.029729729729729648e+01,0.000000000000000000e+00,3.524336003313482957e-01
1.031621621621621365e+01,0.000000000000000000e+00,3.485272276218295273e-01
1.033513513513513438e+01,0.000000000000000000e+00,3.446615844840851817e-01
1.035405405405405155e+01,0.000000000000000000e+00,3.408362870450448168e-01
1.037297297297297227e+01,0.000000000000000000e+00,3.370509543812238440e-01
1.039189189189188944e+01,0.000000000000000000e+00,3.333052085077545246e-01
1.041081081081081017e+01,0.000000000000000000e+00,3.295986743672153496e-01
1.042972972972972912e+01,0.000000000000000000e+00,3.259309798182686291e-01
1.044864864864864629e+01,0.000000000000000000e+00,3.223017556241027926e-01
1.046756756756756701e+01,0.000000000000000000e+00,3.187106354407014397e-01
1.048648648648648418e+01,0.000000000000000000e+00,3.151572558049289818e-01
1.050540540540540491e+01,0.000000000000000000e+00,3.116412561224486955e-01
1.052432432432432208e+01,0.000000000000000000e+00,3.081622786554784610e-01
1.054324324324324280e+01,0.000000000000000000e+00,3.047199685103841871e-01
1.056216216216215997e+01,0.000000000000000000e+00,3.013139736251254086e-01
1.058108108108108070e+01,0.000000000000000000e+00,2.979439447565465637e-01
1.059999999999999787e+01,0.000000000000000000e+00,2.946095354675360434e-01
1.061891891891891859e+01,0.000000000000000000e+00,2.913104021140390798e-01
1.063783783783783576e+01,0.000000000000000000e+00,2.880462038319491214e-01
1.065675675675675649e+01,0.000000000000000000e+00,2.848166025238627053e-01
1.067567567567567366e+01,0.000000000000000000e+00,2.816212628457246403e-01
1.069459459459459438e+01,0.000000000000000000e+00,2.784598521933474014e-01
1.071351351351351155e+01,0.000000000000000000e+00,2.753320406888272731e-01
1.073243243243243228e+01,0.000000000000000000e+00,2.722375011668481948e-01
1.075135135135134945e+01,0.000000000000000000e+00,2.691759091608896259e-01
1.077027027027026840e+01,0.000000000000000000e+00,2.661469428893315503e-01
1.078918918918918735e+01,0.000000000000000000e+00,2.631502832414707727e-01
1.080810810810810629e+01,0.000000000000000000e+00,2.601856137634508959e-01
1.082702702702702524e+01,0.000000000000000000e+00,2.572526206441017038e-01
1.084594594594594419e+01,0.000000000000000000e+00,2.543509927007067684e-01
1.086486486486486314e+01,0.000000000000000000e+00,2.514804213646901210e-01
1.088378378378378208e+01,0.000000000000000000e+00,2.486406006672347846e-01
1.090270270270270103e+01,0.000000000000000000e+00,2.458312272248319441e-01
1.092162162162161998e+01,0.000000000000000000e+00,2.430520002247685551e-01
1.094054054054053893e+01,0.000000000000000000e+00,2.403026214105524472e-01
1.095945945945945788e+01,0.000000000000000000e+00,2.375827950672861899e-01
1.097837837837837682e+01,0.000000000000000000e+00,2.348922280069831725e-01
1.099729729729729577e+01,0.000000000000000000e+00,2.322306295538398568e-01
1.101621621621621472e+01,0.000000000000000000e+00,2.295977115294590143e-01
1.103513513513513367e+01,0.000000000000000000e+00,2.269931882380344101e-01
1.105405405405405261e+01,0.000000000000000000e+00,2.244167764514946595e-01
1.107297297297297156e+01,0.000000000000000000e+00,2.218681953946146923e-01
1.109189189189188873e+01,0.000000000000000000e+00,2.193471667300915806e-01
1.111081081081080946e+01,0.000000000000000000e+00,2.168534145435948024e-01
1.112972972972972663e+01,0.000000000000000000e+00,2.143866653287906376e-01
1.114864864864864735e+01,0.000000000000000000e+00,2.119466479723417507e-01
1.116756756756756452e+01,0.000000000000000000e+00,2.095330937388891479e-01
1.118648648648648525e+01,0.000000000000000000e+00,2.071457362560162885e-01
1.120540540540540420e+01,0.000000000000000000e+00,2.047843114992001223e-01
1.122432432432432314e+01,0.000000000000000000e+00,2.024485577767490274e-01
1.124324324324324209e+01,0.000000000000000000e+00,2.001382157147346130e-01
1.126216216216216104e+01,0.000000000000000000e+00,1.978530282419147246e-01
1.128108108108107999e+01,0.000000000000000000e+00,1.955927405746561987e-01
1.129999999999999893e+01,0.000000000000000000e+00,1.934818784038684902e-01
1.131891891891891788e+01,0.000000000000000000e+00,1.912698138775013046e-01
1.133783783783783683e+01,0.000000000000000000e+00,1.890819004119566604e-01
1.135675675675675578e+01,0.000000000000000000e+00,1.869178922760837414e-01
1.137567567567567473e+01,0.000000000000000000e+00,1.847775459498059991e-01
1.139459459459459367e+01,0.000000000000000000e+00,1.826606201090870130e-01
1.141351351351351084e+01,0.000000000000000000e+00,1.805668756109060358e-01
1.143243243243243157e+01,0.000000000000000000e+00,1.784960754782515535e-01
